Comment,Sentiment
I watch this movie and then I watch trailer😅,neutral
Sonic the Hedgehog: No Way Home.<br>Sonics from other universes.<br>1: Movie Sonic.<br>2: Satam Sonic.<br>3: Anime Sonic.<br>4: Boom Sonic.<br>5: Archie Sonic (My top #1 favorite).<br>6: Fleetway Sonic.<br>7: Classic Sonic.<br>8: IDW Sonic.<br>9: Zonic the Zone Cop.<br>10: Multiverse Sonic.,positive
Awesome baby love baby baby bye baby baby love baby baby bye l,positive
worlds waits from 2007 for next one with sam raimi and tobey maguire to continue the story and travel to other universes with other 2 spidermans and miles morales and spider gwen to something like spider wars episodes from best anime series of 90&#39; with madame web!!!!!tobey maguire is the chosen one for sure!!!!!!!!!,positive
im coming back here to relive the hype of this masterpiece that words cant describe honestly sensational and when norman said peter your struggling to have everything you want while the world tries to make you choose still gives me chills,positive
Best Spidey movie ever in history,positive
just watched this trailer and not sure i watched the movie or not.,negative
Pretty good movie actually.,positive
I hope tobey maguire is in this movie,neutral
"idk but, originally, it was:<br><br>WV &gt; MoM &gt; NWH, but due to the pandemic, there were delays. So it became WV &gt; NWH &gt; MoM<br><br>Maybe that’s why dr strange feels odd and too confident in NWH because he’s been corrupted by the darkhold, but the storyline shifted bc of pandemic?? 🤔",positive
Way better then Far From Good.,positive
best character,positive
imagine watching this movie without all these fucking leaks..,negative
Infinity War and No Way Home are masterpieces,neutral
"It&#39;s weird seeing this bc I thought it would be a bit more complex,but it&#39;s still good",positive
bwuh craziest moment of my life,neutral
Can I please uplode spider man no way home on YouTube,neutral
"Honestly, movie was pretty terrible. I&#39;ve watched the old spiderman movies and loved seeing them communicate but I do not think that nostalgia can fuel this whole movie. Movie was still good but spiderman 2 is ten times better.",positive
I cannot believe this trailer is six months old I legit member when this trailer first came out talk about memories 🥺,positive
Imagine if they showed Tobey and Andrew landing there and they all leaped to attack them. Everyone watching this trailer would&#39;ve had a heart attack,neutral
People should understand that marvel ruined the spiderman character with worst story and graphics. Compare the Tsam 1 and Tasm 2 with Marvel spiderman movies. The graphics are worst 🤢🤮🤮🤮.,negative
Green Goblin is the best,positive
This movie is amazing mysterious and strange BUT VERY GOOD LOVED IT.the end part was so sad when will another spiderman will come pls reply waiting for it plss,positive
This movie is so Amazing and insane i have watched it 9 times,negative
I hate Green Goblin for killing Aunt May but still this was a really good movie I cried though,negative
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=136"">2:16</a> I like how the 2 other Peters were edited out of the trailer in order to not spoil anything",negative
"H E L L O   P E T E R<br><a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=51"">0:51</a><br><br>When he said that it remind me of the <br><br>SURPRISE MOTHERFVCKER",neutral
Me 21 years old: This song was EPIC! <br>Me 90 years old: This song was EPIC! <br>Me as a GHOST: This song was EPIC! <br><br>                  <b>Marvel for life</b>,positive
Im watching this movie right now and think it is HORRID!!!! the side kick friends DID NOTHING the whole movie that mattered.  Aunt may died for no reason. The two other spiderman are way better and have way better movies. BAD BAD MOVIE!! For anyone over 40 this movie sucked and was for kids who don;t know what good movies are.,positive
Lol if only he just kept his mouth shut. He literally just ignores what Dr. strange is telling him during the spell. Lol,positive
"It felt amazing at first, but now I&#39;m starting to notice the immense amount of potholes. This movie really was just a cash grab.",positive
I now have some understanding on how it felt to know that Darth Vader is Luke Skywalker&#39;s father while watching the movie. Too bad for most people who will watch this movie for the first time later would most likely know about the spoiler,positive
"I thought there would be a post-credit scene for the latest Spider-Man movie, which seems like a wasted opportunity, they could have shown what happened to one of the Spider-Man variants or their villains from their perspective back to their timeline, or show a cameo of Nicholas Hammond as Spider-Man missing the fight like Tom Hardy as Venom missed it",positive
Around the planet,neutral
this movie was hot trash 😂,positive
Most idiotic movie ever made by Marvel,negative
Spoilers- <br>At first I liked this movie so much but the more I think about it the more I&#39;m becoming disappointed.<br>Specially Peter (Tom) kept pissing me off.<br>I don&#39;t know why MC kept him making stupid and annoying mistakes. Ik he&#39;s Young and new but still.<br>One time they&#39;ll make him super intelligent and the next moment they&#39;ll make him super dumb.<br>Also it was quite confusing. Cause in end game Hulk said that changing the past won&#39;t change what happened. So how Peter changing the villains will change whatever happen to them? <br>And if it worked then in endgame killing baby Thanos should work as well😑<br>Idk. I can be wrong.<br>But still it&#39;s a good movie. And movies don&#39;t go well with logic so sorry for my rant<br>Sorry for bad English.,positive
5 months later and this trailer still gets me hyped up!,neutral
Why tobey and andrew are not here?,neutral
This movie was so good that it makes the trailer look lame lol,positive
Spiderman one of my favourite movie characters💝❤️,neutral
Here after moon knight and the greatest MOM 🔥💠❤️<br><br> MARVEL STILL NOT DEAD 💥☠️,positive
STREAM BUTYOU MV any iKON,neutral
Definitely the best theater  experience I’ve  ever had with a movie!! 10/10 Wish I can go back in time to experience it again 😭😭,positive
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=135"">2:15</a> -<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=140"">2:20</a> after seeing the film, everyone would agree that the trailer gave us the best biggest thing of the moment of the 3 spideys and the villians have a crazy battle shot<br><a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=148"">2:28</a> after seeing the film, still is so hyped of the ultimate tease of andrew Garfield saving zendaya.",positive
This movie was mid,neutral
Both Spiderman No Way Home and Doctor Strange In The Multiverse Of Madness WAS AMAZING!!!!!!!<br>10/10 Best movie so far in 2021 and 2022!!! F*ck the haters!!!,positive
"At <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=76"">1:16</a> it says “scooby doo this crap” but in the movie it’s says “scooby doo this sh**”",negative
Love it 😻,positive
Anyone back here after Multiverse of Madness?,neutral
Please someone ask MCU to getting out spiderman by the neck from Marvel Cinematic Universe. He is just a headache for everyone. 😡😡,neutral
I wish multiverse of madness had lived up to this hype,neutral
I still come back to watch trailers to get hyped again 😂😂,neutral
Doc Ock&#39;s entry was the coolest🥺❤️,neutral
"“You’re not Peter”<br><br>Peter: “Good, the forgetting spell worked well”",positive
where is the extended cut,neutral
"Best part <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=123"">2:03</a>",positive
"After watching this film, i was sad I lost 2 hours for such an stupid film. I was curious about how people thought on the movie.... People do like this film. Then an understand the makers of the movie does understand An know the brain level of the people who do look to these films. The new generation is brainswashed and do not have the need to use their brains. Im sad for their enslived future.",negative
I have this weird habit of watching this every now and then because it still gets me hyped.,negative
Settling down for the night 🌙 😴 😌 ✨,negative
omg it&#39;s that guy from fortnite!1!1!1!!1,neutral
The movie came out 5 months ago but here you are back to relive the hype of this trailer.,neutral
"It would have been so much much amazing if peter would not have that idea, I mean it was an idea to connect the spider verse in to it",positive
